PGM_SYS_ID,grp,prog_begin_year,ENTERED_YEAR,lag_years
IL000031600BOZ,mact,2014,2015,1
IL000031600BOZ,sip,2014,2015,1
IL000031600BOZ,titlev,2014,2015,1
IL000031600BPK,mact,2014,2015,1
IL000031600BPK,sip,2014,2015,1
IL000031600BPK,titlev,2014,2015,1
IL000031600BPP,sip,2014,2015,1
IL000031600BQE,sip,2014,2015,1
IL000031600BQP,sip,2025,2015,-10
IL000031600BRA,sip,2014,2015,1
IL000031600BRF,sip,2018,2015,-3
IL000031600BRI,sip,2018,2015,-3
IL000031600BRL,nsps,2014,2015,1
IL000031600BRL,nsr,2014,2015,1
IL000031600BRL,sip,2014,2015,1
IL000031600BRL,titlev,2014,2015,1
IL000031600BRP,sip,2019,2015,-4
IL000031600BRU,nsps,2023,2015,-8
IL000031600BRU,sip,2023,2015,-8
IL000031600BRX,sip,2014,2015,1
IL000031600BSM,mact,2019,2015,-4
IL000031600BSM,sip,2019,2015,-4
IL000031600BSM,titlev,2014,2015,1
IL000031600BSN,mact,2014,2015,1
IL000031600BSN,sip,2014,2015,1
IL000031600BSO,sip,2018,2015,-3
IL000031600BST,sip,2014,2015,1
IL000031600BSY,sip,2025,2020,-5
IL000031600BTB,cfc,2014,2015,1
IL000031600BTB,sip,2025,2015,-10
IL000031600BTB,titlev,2014,2015,1
IL000031600BTD,sip,2014,2015,1
IL000031600BTE,mact,2014,2015,1
IL000031600BTE,neshap,2014,2015,1
IL000031600BTE,sip,2014,2015,1
IL000031600BTE,titlev,2014,2015,1
IL000031600BTJ,fesop,2014,2015,1
IL000031600BTJ,mact,2014,2015,1
IL000031600BTJ,sip,2014,2015,1
IL000031600BTT,fesop,2014,2015,1
IL000031600BTT,sip,2014,2015,1
IL000031600BTT,titlev,2014,2015,1
IL000031600BUF,sip,2014,2015,1
IL000031600BUF,titlev,2014,2015,1
IL000031600BUG,sip,2014,2015,1
IL000031600BUL,cfc,2014,2015,1
IL000031600BUL,sip,2014,2015,1
IL000031600BUL,titlev,2014,2015,1
IL000031600BUM,sip,2014,2015,1
IL000031600BUN,fesop,2014,2015,1
IL000031600BUN,sip,2014,2015,1
IL000031600BUR,nsps,2014,2015,1
IL000031600BUR,sip,2014,2015,1
IL000031600BUS,cfc,2014,2015,1
IL000031600BUS,fesop,2014,2015,1
IL000031600BUS,nsps,2014,2015,1
IL000031600BUS,sip,2014,2015,1
IL000031600BWX,fesop,2014,2015,1
IL000031600BWX,sip,2014,2015,1
IL000031600BWX,titlev,2014,2015,1
IL000031600CAC,fesop,2014,2015,1
IL000031600CAC,nsps,2014,2015,1
IL000031600CAC,sip,2014,2015,1
IL000031600CAC,titlev,2014,2015,1
IL000031600CAG,sip,2019,2015,-4
IL000031600CAK,sip,2025,2015,-10
IL000031600CAO,cfc,2014,2015,1
IL000031600CAO,nsps,2014,2015,1
IL000031600CAO,sip,2014,2015,1
IL000031600CAO,titlev,2017,2015,-2
IL000031600CAR,nsps,2014,2015,1
IL000031600CAR,sip,2014,2015,1
IL000031600CBW,fesop,2014,2015,1
IL000031600CBW,sip,2014,2015,1
IL000031600CCJ,sip,2014,2015,1
IL000031600CCL,sip,2014,2015,1
IL000031600CCP,sip,2017,2015,-2
IL000031600CCZ,sip,2017,2017,0
IL000031600CDA,sip,2020,2015,-5
IL000031600CDC,fesop,2014,2015,1
IL000031600CDC,sip,2014,2015,1
IL000031600CDN,fesop,2014,2015,1
IL000031600CDN,sip,2014,2015,1
IL000031600CDQ,sip,2016,2015,-1
IL000031600CDQ,titlev,2014,2015,1
IL000031600CDV,sip,2014,2015,1
IL000031600CEV,nsps,2017,2015,-2
IL000031600CEV,sip,2017,2015,-2
IL000031600CEV,titlev,2017,2015,-2
IL000031600CEX,sip,2014,2015,1
IL000031600CEZ,cfc,2014,2015,1
IL000031600CEZ,fesop,2014,2015,1
IL000031600CEZ,nsps,2014,2015,1
IL000031600CEZ,sip,2014,2015,1
IL000031600CEZ,titlev,2014,2015,1
IL000031600CFG,fesop,2014,2015,1
IL000031600CFG,mact,2020,2015,-5
IL000031600CFG,sip,2014,2015,1
IL000031600CFH,sip,2014,2015,1
IL000031600CFH,titlev,2014,2015,1
IL000031600CFW,fesop,2014,2015,1
IL000031600CFW,sip,2014,2015,1
IL000031600CGF,fesop,2014,2015,1
IL000031600CGF,nsps,2014,2015,1
IL000031600CGF,sip,2014,2015,1
IL000031600CGH,sip,2017,2015,-2
IL000031600CGP,mact,2014,2015,1
IL000031600CGP,sip,2014,2015,1
IL000031600CGP,titlev,2014,2015,1
IL000031600CIJ,fesop,2014,2015,1
IL000031600CIJ,sip,2017,2015,-2
IL000031600CIK,sip,2014,2015,1
IL000031600CIN,sip,2014,2015,1
IL000031600CJC,sip,2014,2015,1
IL000031600CJL,sip,2014,2015,1
IL000031600CJQ,fesop,2014,2015,1
IL000031600CJQ,mact,2015,2015,0
IL000031600CJQ,sip,2014,2015,1
IL000031600CJQ,titlev,2014,2015,1
IL000031600CJT,sip,2017,2015,-2
IL000031600CKE,nsps,2014,2015,1
IL000031600CKE,sip,2014,2015,1
IL000031600CKF,nsps,2014,2015,1
IL000031600CKF,sip,2014,2015,1
IL000031600CKM,nsr,2019,2015,-4
IL000031600CKM,sip,2025,2015,-10
IL000031600CKM,titlev,2014,2015,1
IL000031600CKN,sip,2014,2015,1
IL000031600CNL,sip,2025,2019,-6
IL000031600CNT,fesop,2014,2015,1
IL000031600CNT,mact,2014,2015,1
IL000031600CNT,nsps,2015,2015,0
IL000031600CNT,sip,2014,2015,1
IL000031600COL,fesop,2014,2015,1
IL000031600COL,sip,2014,2015,1
IL000031600CPR,sip,2014,2015,1
IL000031600CPX,fesop,2014,2015,1
IL000031600CPX,sip,2014,2015,1
IL000031600CQX,sip,2018,2015,-3
IL000031600CRS,nsps,2014,2015,1
IL000031600CRS,sip,2014,2015,1
IL000031600CRS,titlev,2014,2015,1
IL000031600CSN,nsps,2014,2015,1
IL000031600CSN,sip,2014,2015,1
IL000031600CSZ,sip,2014,2015,1
IL000031600CSZ,titlev,2014,2015,1
IL000031600CTF,mact,2014,2015,1
IL000031600CTF,nsps,2014,2015,1
IL000031600CTF,sip,2014,2015,1
IL000031600CTX,nsps,2014,2015,1
IL000031600CTX,sip,2014,2015,1
IL000031600CUA,mact,2017,2015,-2
IL000031600CUA,sip,2017,2015,-2
IL000031600CUB,sip,2018,2015,-3
IL000031600CUO,fesop,2014,2015,1
IL000031600CUO,gact,2019,2015,-4
IL000031600CUO,nsps,2014,2015,1
IL000031600CUO,sip,2014,2015,1
IL000031600CUP,mact,2014,2015,1
IL000031600CUP,sip,2014,2015,1
IL000031600CUQ,mact,2014,2015,1
IL000031600CUQ,neshap,2014,2015,1
IL000031600CUQ,sip,2014,2015,1
IL000031600CUW,fesop,2014,2015,1
IL000031600CUW,mact,2014,2015,1
IL000031600CUW,sip,2014,2015,1
IL000031600CVA,fesop,2014,2015,1
IL000031600CVA,nsps,2014,2015,1
IL000031600CVA,sip,2014,2015,1
IL000031600CVA,titlev,2014,2015,1
IL000031600CVP,mact,2014,2015,1
IL000031600CVP,sip,2014,2015,1
IL000031600CVR,fesop,2014,2015,1
IL000031600CVR,mact,2014,2015,1
IL000031600CVR,sip,2014,2015,1
IL000031600CVS,sip,2018,2015,-3
IL000031600CVT,mact,2014,2015,1
IL000031600CVT,sip,2014,2015,1
IL000031600CWZ,mact,2019,2015,-4
IL000031600CWZ,sip,2019,2015,-4
IL000031600CXN,nsps,2014,2015,1
IL000031600CXN,sip,2014,2015,1
IL000031600CXT,mact,2014,2020,6
IL000031600CXT,sip,2025,2020,-5
IL000031600CXW,sip,2025,2015,-10
IL000031600CYM,mact,2014,2015,1
IL000031600CYM,sip,2014,2015,1
IL000031600CZD,nsps,2025,2015,-10
IL000031600CZD,sip,2025,2015,-10
IL000031600DAJ,sip,2014,2015,1
IL000031600DAU,fesop,2014,2015,1
IL000031600DAU,nsps,2014,2015,1
IL000031600DAU,sip,2014,2015,1
IL000031600DBO,sip,2023,2023,0
IL000031600DDF,sip,2025,2017,-8
IL000031600DDJ,mact,2014,2015,1
IL000031600DDJ,nsps,2014,2015,1
IL000031600DDJ,sip,2014,2015,1
IL000031600DDJ,titlev,2014,2015,1
IL000031600DDQ,sip,2014,2015,1
IL000031600DDT,nsps,2014,2015,1
IL000031600DDT,sip,2014,2015,1
IL000031600DFK,mact,2014,2015,1
IL000031600DFK,sip,2014,2015,1
IL000031600DGF,nsps,2018,2015,-3
IL000031600DGF,sip,2018,2015,-3
IL000031600DHM,sip,2014,2015,1
IL000031600DLV,nsps,2014,2015,1
IL000031600DLV,sip,2014,2015,1
IL000031600DLX,nsps,2014,2015,1
IL000031600DLX,sip,2014,2015,1
IL000031600DMT,sip,2025,2015,-10
IL000031600DNZ,fesop,2014,2015,1
IL000031600DNZ,sip,2014,2015,1
IL000031600DNZ,titlev,2014,2015,1
IL000031600DOS,sip,2014,2015,1
IL000031600DPD,cfc,2014,2015,1
IL000031600DPD,sip,2014,2015,1
IL000031600DPD,titlev,2014,2015,1
IL000031600DPK,sip,2019,2015,-4
IL000031600DPO,sip,2014,2015,1
IL000031600DQO,fesop,2014,2015,1
IL000031600DQO,nsps,2014,2015,1
IL000031600DQO,sip,2014,2015,1
IL000031600DRU,mact,2014,2015,1
IL000031600DRU,nsps,2014,2015,1
IL000031600DRU,sip,2014,2015,1
IL000031600DTV,sip,2017,2015,-2
IL000031600DVA,sip,2014,2015,1
IL000031600DVM,mact,2015,2015,0
IL000031600DVM,nsps,2020,2015,-5
IL000031600DVM,sip,2014,2015,1
IL000031600DVM,titlev,2014,2015,1
IL000031600DVY,neshap,2014,2015,1
IL000031600DVY,sip,2014,2015,1
IL000031600DXK,sip,2014,2015,1
IL000031600EAC,fesop,2014,2015,1
IL000031600EAC,nsps,2018,2015,-3
IL000031600EAC,sip,2018,2015,-3
IL000031600EBA,sip,2014,2015,1
IL000031600EBL,sip,2014,2015,1
IL000031600EBP,sip,2018,2015,-3
IL000031600ECI,sip,2014,2015,1
IL000031600ECM,nsps,2014,2015,1
IL000031600ECM,sip,2014,2015,1
IL000031600EDD,fesop,2014,2015,1
IL000031600EDD,sip,2014,2015,1
IL000031600EDF,nsps,2014,2015,1
IL000031600EDF,sip,2014,2015,1
IL000031600EDI,fesop,2014,2015,1
IL000031600EDI,mact,2014,2015,1
IL000031600EDI,sip,2020,2015,-5
IL000031600EEF,sip,2014,2015,1
IL000031600EEF,titlev,2014,2015,1
IL000031600EET,nsps,2014,2015,1
IL000031600EET,sip,2014,2015,1
IL000031600EET,titlev,2014,2015,1
IL000031600EFO,sip,2023,2015,-8
IL000031600EGS,mact,2014,2015,1
IL000031600EGS,sip,2016,2015,-1
IL000031600EKL,sip,2014,2015,1
IL000031600EKR,cfc,2014,2015,1
IL000031600EKR,fesop,2014,2015,1
IL000031600EKR,sip,2014,2015,1
IL000031600ELV,nsps,2014,2015,1
IL000031600ELV,sip,2014,2015,1
IL000031600EMQ,sip,2014,2015,1
IL000031600EMX,nsps,2014,2015,1
IL000031600EMX,sip,2014,2015,1
IL000031600EPI,cfc,2014,2015,1
IL000031600EPI,sip,2014,2015,1
IL000031600EPM,sip,2014,2015,1
IL000031600EPM,titlev,2014,2015,1
IL000031600EPY,fesop,2014,2015,1
IL000031600EPY,sip,2015,2015,0
IL000031600EQE,sip,2014,2015,1
IL000031600ESW,sip,2014,2015,1
IL000031600ETJ,sip,2017,2015,-2
IL000031600EXC,mact,2014,2015,1
IL000031600EXC,sip,2018,2015,-3
IL000031600EXC,titlev,2014,2015,1
IL000031600EXG,fesop,2014,2015,1
IL000031600EXG,nsr,2014,2015,1
IL000031600EXG,sip,2023,2015,-8
IL000031600EYE,sip,2014,2015,1
IL000031600EZJ,fesop,2014,2015,1
IL000031600EZJ,nsps,2014,2015,1
IL000031600EZJ,sip,2014,2015,1
IL000031600EZN,sip,2014,2015,1
IL000031600FAE,sip,2018,2015,-3
IL000031600FAL,sip,2014,2015,1
IL000031600FAN,fesop,2014,2015,1
IL000031600FAN,sip,2025,2015,-10
IL000031600FAN,titlev,2014,2015,1
IL000031600FAY,mact,2014,2015,1
IL000031600FAY,sip,2014,2015,1
IL000031600FAY,titlev,2014,2015,1
IL000031600FCK,sip,2014,2015,1
IL000031600FCP,fesop,2014,2015,1
IL000031600FCP,sip,2014,2015,1
IL000031600FCQ,sip,2014,2015,1
IL000031600FCS,fesop,2014,2015,1
IL000031600FCS,mact,2020,2015,-5
IL000031600FCS,sip,2020,2015,-5
IL000031600FCU,fesop,2014,2015,1
IL000031600FCU,nsps,2014,2015,1
IL000031600FCU,sip,2014,2015,1
IL000031600FCU,titlev,2014,2015,1
IL000031600FDC,sip,2014,2015,1
IL000031600FDI,mact,2014,2015,1
IL000031600FDI,nsps,2014,2015,1
IL000031600FDI,sip,2014,2015,1
IL000031600FDI,titlev,2014,2015,1
IL000031600FDJ,sip,2014,2015,1
IL000031600FDK,nsps,2015,2015,0
IL000031600FDK,sip,2014,2015,1
IL000031600FDO,sip,2016,2015,-1
IL000031600FEP,sip,2014,2015,1
IL000031600FEQ,fesop,2014,2015,1
IL000031600FEQ,nsps,2014,2015,1
IL000031600FEQ,sip,2014,2015,1
IL000031600FES,sip,2020,2015,-5
IL000031600FEV,fesop,2014,2015,1
IL000031600FEV,sip,2014,2015,1
IL000031600FFG,fesop,2014,2015,1
IL000031600FFG,sip,2014,2015,1
IL000031600FFO,cfc,2014,2015,1
IL000031600FFO,sip,2014,2015,1
IL000031600FGF,cfc,2014,2015,1
IL000031600FGF,mact,2014,2015,1
IL000031600FGF,nsps,2015,2015,0
IL000031600FGF,sip,2014,2015,1
IL000031600FGF,titlev,2014,2015,1
IL000031600FGH,fesop,2014,2015,1
IL000031600FGH,sip,2014,2015,1
IL000031600FGN,sip,2014,2015,1
IL000031600FGT,sip,2014,2015,1
IL000031600FGV,sip,2014,2015,1
IL000031600FGW,mact,2014,2015,1
IL000031600FGW,neshap,2014,2015,1
IL000031600FGW,sip,2014,2015,1
IL000031600FGY,sip,2014,2015,1
IL000031600FHE,sip,2014,2015,1
IL000031600FHF,fesop,2014,2015,1
IL000031600FHF,sip,2014,2015,1
IL000031600FHH,fesop,2014,2015,1
IL000031600FHH,mact,2020,2015,-5
IL000031600FHH,nsps,2014,2015,1
IL000031600FHH,sip,2020,2015,-5
IL000031600FHH,titlev,2014,2015,1
IL000031600FHJ,mact,2014,2015,1
IL000031600FHJ,neshap,2014,2015,1
IL000031600FHJ,nsps,2014,2015,1
IL000031600FHJ,sip,2014,2015,1
IL000031600FHJ,titlev,2014,2015,1
IL000031600FHO,sip,2025,2015,-10
IL000031600FHQ,sip,2014,2015,1
IL000031600FHQ,titlev,2014,2015,1
IL000031600FHS,mact,2019,2015,-4
IL000031600FHS,nsps,2015,2015,0
IL000031600FHS,sip,2014,2015,1
IL000031600FHS,titlev,2014,2015,1
IL000031600FHY,mact,2014,2015,1
IL000031600FHY,sip,2014,2015,1
IL000031600FIV,sip,2014,2015,1
IL000031600FJA,sip,2014,2015,1
IL000031600FJF,sip,2019,2015,-4
IL000031600FKR,sip,2014,2015,1
IL000031600FLD,fesop,2014,2015,1
IL000031600FLD,sip,2014,2015,1
IL000031600FLI,sip,2014,2015,1
IL000031600FLM,sip,2014,2015,1
IL000031600FLN,sip,2014,2015,1
IL000031600FLO,sip,2014,2015,1
IL000031600FLP,sip,2014,2015,1
IL000031600FLT,mact,2014,2015,1
IL000031600FLT,nsps,2014,2015,1
IL000031600FLT,sip,2014,2015,1
IL000031600FLT,titlev,2014,2015,1
IL000031600FMB,sip,2014,2015,1
IL000031600FME,sip,2014,2015,1
IL000031600FMH,sip,2014,2015,1
IL000031600FMJ,nsps,2014,2015,1
IL000031600FMJ,sip,2014,2015,1
IL000031600FMK,fesop,2014,2015,1
IL000031600FMK,sip,2014,2015,1
IL000031600FMK,titlev,2014,2015,1
IL000031600FMR,mact,2014,2015,1
IL000031600FMR,nsps,2014,2015,1
IL000031600FMR,psd,2014,2015,1
IL000031600FMR,sip,2014,2015,1
IL000031600FMR,titlev,2014,2015,1
IL000031600FMX,nsps,2014,2015,1
IL000031600FMX,sip,2014,2015,1
IL000031600FMX,titlev,2014,2015,1
IL000031600FNK,sip,2014,2015,1
IL000031600FNM,sip,2014,2015,1
IL000031600FNM,titlev,2014,2015,1
IL000031600FNO,sip,2016,2015,-1
IL000031600FNT,sip,2016,2015,-1
IL000031600FNY,sip,2014,2015,1
IL000031600FOE,sip,2014,2015,1
IL000031600FOQ,sip,2014,2015,1
IL000031600FPC,cfc,2014,2015,1
IL000031600FPC,nsps,2014,2015,1
IL000031600FPC,sip,2014,2015,1
IL000031600FPD,mact,2014,2015,1
IL000031600FPD,sip,2014,2015,1
IL000031600FPE,fesop,2014,2015,1
IL000031600FPE,mact,2014,2015,1
IL000031600FPE,sip,2020,2015,-5
IL000031600FPE,titlev,2014,2015,1
IL000031600FPO,cfc,2014,2015,1
IL000031600FPO,sip,2018,2015,-3
IL000031600FPP,nsps,2016,2015,-1
IL000031600FPP,sip,2016,2015,-1
IL000031600FPT,cfc,2014,2015,1
IL000031600FPT,nsps,2014,2015,1
IL000031600FPT,sip,2014,2015,1
IL000031600FPU,sip,2019,2015,-4
IL000031600FQI,sip,2017,2015,-2
IL000031600FQM,sip,2020,2015,-5
IL000031600FQP,mact,2015,2015,0
IL000031600FQP,nsps,2015,2015,0
IL000031600FQP,sip,2014,2015,1
IL000031600FQP,titlev,2014,2015,1
IL000031600FQU,sip,2025,2019,-6
IL000031600FRF,cfc,2014,2015,1
IL000031600FRF,sip,2014,2015,1
IL000031600FRM,fesop,2014,2015,1
IL000031600FRM,sip,2014,2015,1
IL000031600FSL,sip,2014,2015,1
IL000031600FSP,nsps,2014,2015,1
IL000031600FSP,sip,2014,2015,1
IL000031600FSS,fesop,2014,2015,1
IL000031600FSS,mact,2014,2015,1
IL000031600FSS,sip,2014,2015,1
IL000031600FSY,sip,2014,2015,1
IL000031600FUA,sip,2014,2015,1
IL000031600FUA,titlev,2014,2015,1
IL000031600FUB,sip,2014,2015,1
IL000031600FUC,sip,2025,2015,-10
IL000031600FUK,sip,2016,2015,-1
IL000031600FUM,mact,2014,2015,1
IL000031600FUM,sip,2014,2015,1
IL000031600FUP,sip,2014,2015,1
IL000031600FVB,nsps,2014,2015,1
IL000031600FVB,sip,2014,2015,1
IL000031600FVB,titlev,2014,2015,1
IL000031600FVI,sip,2014,2015,1
IL000031600FVQ,sip,2018,2015,-3
IL000031600FVS,mact,2019,2015,-4
IL000031600FVS,sip,2019,2015,-4
IL000031600FWB,mact,2019,2015,-4
IL000031600FWB,nsps,2014,2015,1
IL000031600FWB,sip,2014,2015,1
IL000031600FWB,titlev,2014,2015,1
IL000031600FWD,sip,2014,2015,1
IL000031600FWJ,mact,2014,2015,1
IL000031600FWJ,sip,2014,2015,1
IL000031600FWJ,titlev,2014,2015,1
IL000031600FWL,mact,2014,2015,1
IL000031600FWL,sip,2014,2015,1
IL000031600FWL,titlev,2014,2015,1
IL000031600FWM,fesop,2014,2015,1
IL000031600FWM,mact,2014,2015,1
IL000031600FWM,nsps,2014,2015,1
IL000031600FWM,sip,2014,2015,1
IL000031600FWM,titlev,2014,2015,1
IL000031600FWW,sip,2020,2015,-5
IL000031600FWZ,sip,2014,2015,1
IL000031600FXG,mact,2014,2015,1
IL000031600FXG,nsps,2017,2015,-2
IL000031600FXG,sip,2017,2015,-2
IL000031600FXH,sip,2014,2015,1
IL000031600FXH,titlev,2017,2015,-2
IL000031600FXI,sip,2017,2015,-2
IL000031600FXM,sip,2014,2015,1
IL000031600FXO,nsps,2016,2015,-1
IL000031600FXO,sip,2014,2015,1
IL000031600FXP,fesop,2014,2015,1
IL000031600FXP,sip,2014,2015,1
IL000031600FXQ,mact,2014,2015,1
IL000031600FXQ,sip,2014,2015,1
IL000031600FXS,mact,2014,2015,1
IL000031600FXS,neshap,2014,2015,1
IL000031600FXS,sip,2014,2015,1
IL000031600FXU,sip,2018,2015,-3
IL000031600FXZ,sip,2014,2015,1
IL000031600FYB,nsr,2014,2015,1
IL000031600FYB,sip,2014,2015,1
IL000031600FYB,titlev,2014,2015,1
IL000031600FYD,sip,2014,2015,1
IL000031600FYG,mact,2018,2015,-3
IL000031600FYG,sip,2018,2015,-3
IL000031600FYI,fesop,2014,2015,1
IL000031600FYI,nsps,2014,2015,1
IL000031600FYI,sip,2014,2015,1
IL000031600FYL,sip,2025,2016,-9
IL000031600FYV,sip,2014,2015,1
IL000031600FZB,sip,2014,2015,1
IL000031600FZU,sip,2016,2015,-1
IL000031600FZW,fesop,2014,2015,1
IL000031600FZW,mact,2014,2015,1
IL000031600FZW,sip,2014,2015,1
IL000031600FZX,sip,2014,2015,1
IL000031600GAD,nsps,2016,2015,-1
IL000031600GAD,sip,2014,2015,1
IL000031600GAF,sip,2014,2015,1
IL000031600GAG,sip,2014,2015,1
IL000031600GAH,neshap,2014,2015,1
IL000031600GAH,sip,2014,2015,1
IL000031600GAH,titlev,2014,2015,1
IL000031600GAN,sip,2014,2015,1
IL000031600GAQ,fesop,2014,2015,1
IL000031600GAQ,sip,2016,2015,-1
IL000031600GAV,sip,2014,2015,1
IL000031600GBB,mact,2017,2015,-2
IL000031600GBB,sip,2017,2015,-2
IL000031600GBC,sip,2017,2015,-2
IL000031600GBF,sip,2014,2015,1
IL000031600GBG,nsps,2014,2015,1
IL000031600GBG,sip,2014,2015,1
IL000031600GBL,sip,2020,2015,-5
IL000031600GBM,mact,2015,2015,0
IL000031600GBM,nsps,2015,2015,0
IL000031600GBM,sip,2015,2015,0
IL000031600GBM,titlev,2015,2015,0
IL000031600GBP,sip,2020,2015,-5
IL000031600GBR,sip,2014,2015,1
IL000031600GBW,sip,2019,2015,-4
IL000031600GCF,sip,2014,2015,1
IL000031600GCG,sip,2014,2015,1
IL000031600GCH,mact,2014,2015,1
IL000031600GCH,sip,2014,2015,1
IL000031600GCL,sip,2014,2015,1
IL000031600GCN,sip,2018,2015,-3
IL000031600GCO,mact,2014,2015,1
IL000031600GCO,sip,2014,2015,1
IL000031600GCP,nsps,2016,2015,-1
IL000031600GCP,sip,2016,2015,-1
IL000031600GCQ,sip,2014,2015,1
IL000031600GCS,sip,2014,2015,1
IL000031600GCT,sip,2014,2015,1
IL000031600GCU,sip,2014,2015,1
IL000031600GCV,sip,2020,2015,-5
IL000031600GCX,sip,2018,2015,-3
IL000031600GDB,mact,2017,2015,-2
IL000031600GDB,sip,2017,2015,-2
IL000031600GDI,sip,2014,2015,1
IL000031600GDJ,sip,2014,2015,1
IL000031600GDK,sip,2019,2015,-4
IL000031600GDM,sip,2014,2015,1
IL000031600GDZ,sip,2014,2015,1
IL000031600GEC,fesop,2014,2015,1
IL000031600GEC,sip,2014,2015,1
IL000031600GEC,titlev,2014,2015,1
IL000031600GEF,sip,2014,2015,1
IL000031600GEI,sip,2014,2015,1
IL000031600GEO,nsr,2014,2015,1
IL000031600GEO,sip,2014,2015,1
IL000031600GEO,titlev,2014,2015,1
IL000031600GES,fesop,2014,2015,1
IL000031600GES,sip,2014,2015,1
IL000031600GEW,sip,2014,2015,1
IL000031600GFA,fesop,2014,2015,1
IL000031600GFA,nsps,2015,2015,0
IL000031600GFA,sip,2014,2015,1
IL000031600GFB,mact,2014,2015,1
IL000031600GFB,sip,2014,2015,1
IL000031600GFD,sip,2014,2015,1
IL000031600GFE,sip,2014,2015,1
IL000031600GFG,sip,2025,2015,-10
IL000031600GFI,sip,2025,2015,-10
IL000031600GFO,mact,2014,2015,1
IL000031600GFO,sip,2014,2015,1
IL000031600GFP,mact,2014,2015,1
IL000031600GFP,sip,2014,2015,1
IL000031600GFX,sip,2023,2015,-8
IL000031600GGB,sip,2014,2015,1
IL000031600GGE,sip,2014,2015,1
IL000031600GGG,sip,2016,2015,-1
IL000031600GGJ,mact,2014,2015,1
IL000031600GGJ,nsr,2014,2015,1
IL000031600GGJ,sip,2017,2015,-2
IL000031600GGJ,titlev,2014,2015,1
IL000031600GGK,sip,2019,2015,-4
IL000031600GGM,nsps,2014,2015,1
IL000031600GGM,sip,2014,2015,1
IL000031600GGQ,sip,2014,2015,1
IL000031600GGS,sip,2014,2015,1
IL000031600GGU,nsps,2014,2015,1
IL000031600GGU,sip,2014,2015,1
IL000031600GGW,sip,2014,2015,1
IL000031600GHA,mact,2014,2015,1
IL000031600GHA,nsps,2014,2015,1
IL000031600GHA,sip,2014,2015,1
IL000031600GHA,titlev,2014,2015,1
IL000031600GHE,sip,2014,2015,1
IL000031600GHI,sip,2020,2015,-5
IL000031600GHK,sip,2025,2015,-10
IL000031600GHL,sip,2014,2015,1
IL000031600GHM,sip,2016,2015,-1
IL000031600GHU,sip,2014,2015,1
IL000031600GHV,sip,2014,2015,1
IL000031600GHW,nsps,2014,2015,1
IL000031600GHW,sip,2014,2015,1
IL000031600GIB,fesop,2014,2015,1
IL000031600GIB,sip,2014,2015,1
IL000031600GIB,titlev,2014,2015,1
IL000031600GIC,sip,2014,2015,1
IL000031600GID,sip,2014,2015,1
IL000031600GIG,sip,2025,2015,-10
IL000031600GIL,sip,2025,2015,-10
IL000031600GIP,nsps,2014,2015,1
IL000031600GIP,sip,2014,2015,1
IL000031600GIQ,sip,2018,2015,-3
IL000031600GIT,cfc,2014,2020,6
IL000031600GIT,sip,2025,2020,-5
IL000031600GIY,mact,2014,2015,1
IL000031600GIY,sip,2014,2015,1
IL000031600GJB,sip,2014,2015,1
IL000031600GJI,sip,2014,2015,1
IL000031600GJJ,sip,2014,2015,1
IL000031600GJK,mact,2014,2015,1
IL000031600GJK,sip,2014,2015,1
IL000031600GJS,nsps,2014,2015,1
IL000031600GJS,sip,2014,2015,1
IL000031600GJY,cfc,2014,2015,1
IL000031600GJY,sip,2025,2015,-10
IL000031600GJZ,mact,2016,2015,-1
IL000031600GJZ,sip,2016,2015,-1
IL000031600GKC,sip,2014,2015,1
IL000031600GKD,sip,2024,2015,-9
IL000031600GKE,mact,2025,2015,-10
IL000031600GKE,nsps,2025,2015,-10
IL000031600GKE,sip,2025,2015,-10
IL000031600GKE,titlev,2014,2015,1
IL000031600GKF,sip,2014,2015,1
IL000031600GKH,fesop,2014,2015,1
IL000031600GKH,mact,2014,2015,1
IL000031600GKH,sip,2014,2015,1
IL000031600GKI,mact,2014,2019,5
IL000031600GKI,sip,2025,2019,-6
IL000031600GKN,sip,2014,2015,1
IL000031600GKO,sip,2014,2015,1
IL000031600GKQ,sip,2014,2015,1
IL000031600GKU,sip,2014,2015,1
IL000031600GKV,sip,2016,2015,-1
IL000031600GKW,sip,2014,2015,1
IL000031600GKX,sip,2014,2015,1
IL000031600GKY,sip,2014,2015,1
IL000031600GKZ,sip,2014,2015,1
IL000031600GLC,sip,2014,2015,1
IL000031600GLD,sip,2014,2015,1
IL000031600GLE,mact,2014,2015,1
IL000031600GLE,sip,2014,2015,1
IL000031600GLF,sip,2014,2015,1
IL000031600GLQ,cfc,2014,2015,1
IL000031600GLQ,sip,2014,2015,1
IL000031600GLR,sip,2014,2015,1
IL000031600GLV,sip,2025,2015,-10
IL000031600GLW,sip,2025,2015,-10
IL000031600GLY,fesop,2014,2015,1
IL000031600GLY,nsps,2014,2015,1
IL000031600GLY,sip,2014,2015,1
IL000031600GMB,mact,2019,2015,-4
IL000031600GMB,sip,2019,2015,-4
IL000031600GMC,sip,2014,2015,1
IL000031600GME,mact,2014,2015,1
IL000031600GME,sip,2014,2015,1
IL000031600GMW,nsps,2014,2015,1
IL000031600GMW,sip,2014,2015,1
IL000031600GNA,mact,2015,2015,0
IL000031600GNA,nsps,2024,2015,-9
IL000031600GNA,sip,2014,2015,1
